t,x,y,z,q0,q1,q2,q3,q4,q5,q6
7.16046,0.293675,0.00503832,0.499849,0.006627,-0.504158,0.003426,-2.33178,0.01463,0.9686,0.009901
7.17046,0.290705,0.00527887,0.499843,0.006429,-0.512628,0.003635,-2.33862,0.016562,0.96455,0.014123
7.18046,0.287743,0.00561294,0.499839,0.006231,-0.521137,0.004042,-2.34543,0.0187,0.960547,0.018272
7.19046,0.284792,0.00603974,0.499834,0.006035,-0.529677,0.004647,-2.3522,0.021045,0.9566,0.022339
7.20046,0.281856,0.00655884,0.49983,0.005844,-0.538244,0.005451,-2.35893,0.023596,0.952718,0.026314
7.21046,0.278937,0.00716973,0.499826,0.005661,-0.546832,0.006454,-2.36561,0.026354,0.948909,0.030188
7.22046,0.276038,0.00787214,0.499822,0.005489,-0.555434,0.007658,-2.37224,0.029317,0.945184,0.033952
7.23046,0.273162,0.00866504,0.499819,0.005331,-0.564043,0.009062,-2.3788,0.032485,0.941551,0.037594
7.24046,0.270311,0.00954739,0.499816,0.00519,-0.572654,0.010666,-2.3853,0.035855,0.93802,0.041105
7.25046,0.267489,0.0105195,0.499813,0.005071,-0.581259,0.012471,-2.39173,0.039428,0.9346,0.044475
7.26046,0.264698,0.0115795,0.49981,0.004976,-0.589851,0.014476,-2.39808,0.043199,0.931302,0.047693
7.27046,0.261941,0.0127266,0.499808,0.004909,-0.598424,0.01668,-2.40435,0.047167,0.928135,0.050748
7.28046,0.259221,0.0139598,0.499806,0.004874,-0.606969,0.019083,-2.41052,0.051328,0.925109,0.053631
7.29046,0.25654,0.0152777,0.499804,0.004875,-0.615479,0.021682,-2.4166,0.055679,0.922234,0.05633
7.30046,0.253901,0.0166795,0.499803,0.004915,-0.623947,0.024478,-2.42257,0.060216,0.919521,0.058835
7.31046,0.251307,0.0181636,0.499802,0.004999,-0.632363,0.027468,-2.42844,0.064934,0.91698,0.061135
7.32046,0.248759,0.0197285,0.499801,0.005129,-0.640719,0.030651,-2.43419,0.069828,0.91462,0.06322
7.33046,0.246262,0.0213728,0.499801,0.00531,-0.649008,0.034024,-2.43982,0.074892,0.912453,0.06508
7.34046,0.243816,0.0230948,0.499801,0.005546,-0.657219,0.037584,-2.44532,0.080121,0.910488,0.066703
7.35046,0.241425,0.0248933,0.499801,0.00584,-0.665345,0.04133,-2.45069,0.085508,0.908735,0.068081
7.36046,0.23909,0.026766,0.499802,0.006196,-0.673376,0.045257,-2.45592,0.091045,0.907206,0.069202
7.37046,0.236815,0.0287115,0.499803,0.006617,-0.681302,0.049363,-2.461,0.096725,0.90591,0.070057
7.38046,0.234602,0.0307281,0.499804,0.007107,-0.689113,0.053644,-2.46593,0.10254,0.904856,0.070636
7.39046,0.232452,0.0328135,0.499806,0.007669,-0.696801,0.058096,-2.4707,0.10848,0.904056,0.070931
7.40046,0.230368,0.0349659,0.499808,0.008305,-0.704355,0.062715,-2.47531,0.114536,0.903519,0.070931
7.41046,0.228351,0.037183,0.49981,0.009018,-0.711766,0.067496,-2.47975,0.120698,0.903253,0.070629
7.42046,0.226404,0.0394632,0.499813,0.009812,-0.719022,0.072434,-2.48402,0.126956,0.90327,0.070015
7.43046,0.22453,0.041804,0.499816,0.010688,-0.726113,0.077524,-2.48811,0.133299,0.903577,0.069083
7.44046,0.222729,0.0442031,0.49982,0.011648,-0.73303,0.08276,-2.49202,0.139715,0.904184,0.067823
7.45046,0.221004,0.0466582,0.499824,0.012694,-0.739762,0.088136,-2.49574,0.146192,0.905099,0.066231
7.46046,0.219356,0.049167,0.499828,0.013827,-0.746298,0.093646,-2.49928,0.152718,0.906329,0.064298
7.47046,0.217787,0.0517272,0.499833,0.015049,-0.752628,0.099283,-2.50261,0.159279,0.907884,0.062018
7.48046,0.216298,0.054336,0.499838,0.016359,-0.758742,0.10504,-2.50575,0.165863,0.909769,0.059388
7.49046,0.214892,0.0569913,0.499843,0.017759,-0.764629,0.11091,-2.50868,0.172456,0.911991,0.056401
7.50046,0.21357,0.0596901,0.49985,0.019247,-0.770279,0.116885,-2.51141,0.179044,0.914555,0.053053
7.51046,0.212332,0.0624302,0.499856,0.020825,-0.775683,0.122957,-2.51394,0.185613,0.917468,0.049341
7.52046,0.21118,0.0652087,0.499862,0.02249,-0.780829,0.129118,-2.51625,0.192149,0.920734,0.045263
7.53046,0.210116,0.0680231,0.49987,0.024241,-0.785708,0.13536,-2.51836,0.198638,0.924356,0.040816
7.54046,0.209141,0.0708702,0.499878,0.026077,-0.790312,0.141672,-2.52025,0.205064,0.928337,0.036
7.55046,0.208255,0.0737474,0.499886,0.027996,-0.79463,0.148046,-2.52193,0.211414,0.93268,0.030813
7.56046,0.20746,0.076652,0.499894,0.029994,-0.798654,0.154473,-2.5234,0.217673,0.937384,0.025257
7.57046,0.206756,0.0795812,0.499903,0.03207,-0.802375,0.160943,-2.52465,0.223828,0.94245,0.019334
7.58046,0.206144,0.0825317,0.499912,0.034219,-0.805785,0.167446,-2.52569,0.229863,0.947877,0.013045
7.59046,0.205626,0.0855006,0.499922,0.036438,-0.808876,0.173971,-2.52652,0.235766,0.953662,0.006394
7.60046,0.2052,0.0884854,0.499932,0.038722,-0.811641,0.18051,-2.52713,0.241524,0.959802,-0.000614
7.61046,0.204869,0.091483,0.499942,0.041068,-0.814073,0.187051,-2.52754,0.247124,0.966292,-0.007974
7.62046,0.204632,0.09449,0.499953,0.043469,-0.816165,0.193585,-2.52774,0.252553,0.973126,-0.015679
7.63046,0.20449,0.0975034,0.499964,0.045921,-0.817913,0.2001,-2.52773,0.257799,0.980297,-0.023722
7.64046,0.204442,0.100521,0.499975,0.048419,-0.81931,0.206587,-2.52752,0.262853,0.987796,-0.032094
7.65046,0.204489,0.103539,0.499987,0.050956,-0.820351,0.213034,-2.5271,0.267704,0.995613,-0.040785
7.66046,0.204632,0.106554,0.499999,0.053526,-0.821034,0.219432,-2.52649,0.272342,1.00374,-0.049784
7.67046,0.204869,0.109563,0.50001,0.056122,-0.821353,0.22577,-2.52568,0.276759,1.01216,-0.05908
7.68046,0.205201,0.112563,0.500022,0.058738,-0.821306,0.232038,-2.52468,0.280947,1.02086,-0.068658
7.69046,0.205626,0.115552,0.500035,0.061368,-0.820892,0.238226,-2.52348,0.284899,1.02982,-0.078505
7.70046,0.206147,0.118526,0.500046,0.064003,-0.820107,0.244324,-2.5221,0.288611,1.03903,-0.088607
7.71046,0.20676,0.121482,0.500058,0.066638,-0.818952,0.250323,-2.52054,0.292076,1.04847,-0.098945
7.72046,0.207466,0.124417,0.50007,0.069264,-0.817426,0.256214,-2.51879,0.295291,1.05812,-0.109504
7.73046,0.208264,0.127328,0.500082,0.071874,-0.815529,0.261987,-2.51687,0.298253,1.06797,-0.120265
7.74046,0.209154,0.130212,0.500093,0.074461,-0.813262,0.267634,-2.51477,0.300961,1.07798,-0.131208
7.75046,0.210134,0.133066,0.500104,0.077018,-0.810626,0.273147,-2.5125,0.303413,1.08813,-0.142315
7.76046,0.211204,0.135887,0.500114,0.079537,-0.807625,0.278519,-2.51006,0.30561,1.09841,-0.153563
7.77046,0.212362,0.138672,0.500124,0.08201,-0.80426,0.28374,-2.50745,0.307552,1.10879,-0.164931
7.78046,0.213608,0.141418,0.500133,0.084431,-0.800535,0.288806,-2.50468,0.309243,1.11924,-0.176397
7.79046,0.214939,0.144123,0.500141,0.086793,-0.796455,0.293708,-2.50174,0.310685,1.12973,-0.187938
7.80046,0.216355,0.146784,0.500148,0.089089,-0.792023,0.298443,-2.49864,0.311881,1.14025,-0.199531
7.81046,0.217855,0.149396,0.500154,0.091311,-0.787246,0.303003,-2.49538,0.312836,1.15075,-0.211151
7.82046,0.219436,0.15196,0.500159,0.093454,-0.782129,0.307385,-2.49196,0.313556,1.16122,-0.222773
7.83046,0.221098,0.154471,0.500163,0.095511,-0.776678,0.311584,-2.48838,0.314048,1.17163,-0.234374
7.84046,0.222839,0.156927,0.500166,0.097476,-0.770901,0.315597,-2.48464,0.314316,1.18194,-0.245927
7.85046,0.224656,0.159325,0.500167,0.099344,-0.764805,0.31942,-2.48074,0.31437,1.19213,-0.257409
7.86046,0.226549,0.161664,0.500167,0.101109,-0.758397,0.323051,-2.47669,0.314217,1.20218,-0.268792
7.87046,0.228514,0.16394,0.500165,0.102766,-0.751688,0.326489,-2.47248,0.313866,1.21205,-0.280054
7.88046,0.230552,0.166151,0.500162,0.10431,-0.744685,0.329731,-2.46811,0.313325,1.22171,-0.291167
7.89046,0.232658,0.168296,0.500158,0.105737,-0.737398,0.332778,-2.46358,0.312603,1.23114,-0.302107
7.90046,0.234832,0.170372,0.500152,0.107044,-0.729838,0.335628,-2.45889,0.311712,1.24032,-0.31285
7.91046,0.23707,0.172377,0.500144,0.108227,-0.722014,0.338283,-2.45405,0.310659,1.24921,-0.323372
7.92046,0.239371,0.174309,0.500135,0.109282,-0.713938,0.340743,-2.44904,0.309456,1.2578,-0.333649
7.93046,0.241733,0.176166,0.500125,0.110208,-0.70562,0.343009,-2.44388,0.308113,1.26606,-0.343657
7.94046,0.244153,0.177946,0.500113,0.111002,-0.697073,0.345085,-2.43856,0.306639,1.27397,-0.353375
7.95046,0.246629,0.179649,0.5001,0.111662,-0.688308,0.346971,-2.43308,0.305046,1.28151,-0.362781
7.96046,0.249158,0.181271,0.500086,0.112187,-0.679337,0.348671,-2.42745,0.303343,1.28866,-0.371854
7.97046,0.251737,0.182812,0.50007,0.112576,-0.670173,0.350187,-2.42165,0.301541,1.2954,-0.380574
7.98046,0.254365,0.18427,0.500055,0.112829,-0.66083,0.351523,-2.4157,0.29965,1.30172,-0.388924
7.99046,0.257038,0.185644,0.500038,0.112946,-0.65132,0.352683,-2.4096,0.29768,1.30761,-0.396885
8.00046,0.259753,0.186933,0.50002,0.112927,-0.641656,0.353671,-2.40335,0.29564,1.31305,-0.40444
8.01046,0.262508,0.188135,0.500001,0.112774,-0.631852,0.354491,-2.39696,0.29354,1.31803,-0.411576
8.02046,0.265301,0.189249,0.499982,0.112487,-0.621921,0.355147,-2.39042,0.291388,1.32255,-0.418277
8.03046,0.268127,0.190275,0.499963,0.112069,-0.611878,0.355643,-2.38374,0.289193,1.32661,-0.424532
8.04046,0.270985,0.191212,0.499945,0.111521,-0.601737,0.355984,-2.37692,0.286964,1.33019,-0.43033
8.05046,0.273871,0.192058,0.499926,0.110846,-0.591511,0.356175,-2.36997,0.284709,1.33329,-0.435661
8.06046,0.276782,0.192814,0.499907,0.110047,-0.581214,0.35622,-2.36291,0.282433,1.33593,-0.440516
8.07046,0.279716,0.193478,0.499889,0.109128,-0.57086,0.356122,-2.35572,0.280145,1.3381,-0.444891
8.08046,0.28267,0.19405,0.499871,0.108091,-0.560464,0.355888,-2.34842,0.277849,1.3398,-0.448779
8.09046,0.28564,0.19453,0.499854,0.106941,-0.550039,0.35552,-2.34103,0.275552,1.34105,-0.452178
8.10046,0.288623,0.194917,0.499837,0.105681,-0.539599,0.355024,-2.33354,0.273259,1.34185,-0.455085
8.11046,0.291616,0.19521,0.499822,0.104317,-0.529158,0.354401,-2.32596,0.270974,1.34221,-0.4575
8.12046,0.294617,0.195411,0.499807,0.102853,-0.51873,0.353658,-2.31832,0.2687,1.34215,-0.459425
8.13046,0.297622,0.195518,0.499794,0.101294,-0.508327,0.352795,-2.3106,0.26644,1.34167,-0.460862
8.14046,0.300628,0.195532,0.499782,0.099644,-0.497964,0.351818,-2.30283,0.264197,1.3408,-0.461817
8.15046,0.303633,0.195453,0.499771,0.09791,-0.487653,0.350728,-2.29502,0.261973,1.33955,-0.462293
8.16046,0.306633,0.195281,0.499762,0.096097,-0.477407,0.349529,-2.28718,0.259768,1.33793,-0.4623
8.17046,0.309625,0.195015,0.499753,0.09421,-0.467238,0.348222,-2.27932,0.257583,1.33597,-0.461845
8.18046,0.312606,0.194657,0.499746,0.092255,-0.45716,0.34681,-2.27145,0.255419,1.33368,-0.460939
8.19046,0.315574,0.194207,0.49974,0.090238,-0.447183,0.345295,-2.26358,0.253273,1.33108,-0.459592
8.20046,0.318525,0.193665,0.499736,0.088165,-0.43732,0.343678,-2.25572,0.251146,1.3282,-0.457818
8.21046,0.321457,0.193032,0.499733,0.086041,-0.427582,0.34196,-2.2479,0.249035,1.32505,-0.455629
8.22046,0.324366,0.192308,0.499731,0.083874,-0.417979,0.340144,-2.24011,0.246937,1.32164,-0.453041
8.23046,0.32725,0.191494,0.49973,0.081668,-0.408523,0.338228,-2.23237,0.244851,1.31802,-0.450069
8.24046,0.330107,0.190591,0.49973,0.079429,-0.399223,0.336215,-2.2247,0.242773,1.31418,-0.446729
8.25046,0.332932,0.1896,0.499731,0.077164,-0.39009,0.334105,-2.2171,0.2407,1.31016,-0.443039
8.26046,0.335724,0.188522,0.499733,0.074879,-0.381132,0.331899,-2.20959,0.238628,1.30598,-0.439017
8.27046,0.33848,0.187357,0.499737,0.072579,-0.37236,0.329596,-2.20218,0.236552,1.30164,-0.434681
8.28046,0.341197,0.186107,0.49974,0.070269,-0.36378,0.327197,-2.19487,0.234469,1.29718,-0.430051
8.29046,0.343873,0.184773,0.499745,0.067956,-0.355403,0.324702,-2.18769,0.232374,1.2926,-0.425146
8.30046,0.346504,0.183356,0.49975,0.065644,-0.347234,0.322112,-2.18064,0.230262,1.28793,-0.419985
8.31046,0.349089,0.181857,0.499756,0.063339,-0.339282,0.319426,-2.17372,0.228129,1.28319,-0.41459
8.32046,0.351625,0.180279,0.499763,0.061046,-0.331554,0.316644,-2.16696,0.22597,1.27838,-0.408979
8.33046,0.354109,0.178622,0.49977,0.05877,-0.324055,0.313767,-2.16036,0.223781,1.27353,-0.403174
8.34046,0.35654,0.176887,0.499777,0.056514,-0.316791,0.310795,-2.15393,0.221555,1.26864,-0.397194
8.35046,0.358914,0.175078,0.499785,0.054284,-0.309769,0.307728,-2.14768,0.21929,1.26374,-0.391059
8.36046,0.361229,0.173195,0.499793,0.052084,-0.302993,0.304567,-2.14161,0.216981,1.25883,-0.384789
8.37046,0.363483,0.17124,0.499801,0.049917,-0.296467,0.301312,-2.13574,0.214622,1.25393,-0.378403
8.38046,0.365675,0.169215,0.499809,0.047788,-0.290196,0.297963,-2.13007,0.212211,1.24904,-0.37192
8.39046,0.367801,0.167122,0.499818,0.045699,-0.284184,0.294523,-2.1246,0.209744,1.24418,-0.365358
8.40046,0.36986,0.164963,0.499827,0.043654,-0.278434,0.29099,-2.11936,0.207217,1.23936,-0.358736
8.41046,0.371849,0.16274,0.499835,0.041655,-0.272948,0.287367,-2.11433,0.204626,1.23458,-0.35207
8.42046,0.373768,0.160455,0.499844,0.039706,-0.26773,0.283654,-2.10953,0.201969,1.22985,-0.345376
8.43046,0.375613,0.158112,0.499853,0.037809,-0.262781,0.279854,-2.10496,0.199244,1.22518,-0.33867
8.44046,0.377383,0.15571,0.499862,0.035965,-0.258103,0.275967,-2.10062,0.196449,1.22057,-0.331967
8.45046,0.379077,0.153254,0.499871,0.034177,-0.253697,0.271995,-2.09653,0.193581,1.21603,-0.325281
8.46046,0.380693,0.150745,0.49988,0.032446,-0.249565,0.26794,-2.09268,0.190639,1.21156,-0.318625
8.47046,0.382229,0.148187,0.499889,0.030775,-0.245706,0.263804,-2.08908,0.187623,1.20717,-0.312011
8.48046,0.383683,0.14558,0.499898,0.029163,-0.242122,0.25959,-2.08573,0.184532,1.20286,-0.30545
8.49046,0.385055,0.142929,0.499908,0.027612,-0.238812,0.2553,-2.08263,0.181366,1.19863,-0.298952
8.50046,0.386343,0.140236,0.499917,0.026123,-0.235775,0.250936,-2.07979,0.178125,1.19448,-0.292527
8.51046,0.387545,0.137503,0.499925,0.024696,-0.233012,0.246501,-2.0772,0.17481,1.19042,-0.286182
8.52046,0.388661,0.134732,0.499935,0.023331,-0.230522,0.241998,-2.07488,0.171423,1.18644,-0.279925
8.53046,0.38969,0.131928,0.499944,0.02203,-0.228302,0.237429,-2.07281,0.167966,1.18255,-0.273762
8.54046,0.39063,0.129092,0.499953,0.020791,-0.226353,0.232799,-2.071,0.164439,1.17874,-0.267698
8.55046,0.391481,0.126228,0.499961,0.019615,-0.224671,0.22811,-2.06945,0.160846,1.17502,-0.261738
8.56046,0.392242,0.123337,0.49997,0.0185,-0.223256,0.223365,-2.06817,0.15719,1.17137,-0.255885
8.57046,0.392911,0.120424,0.499979,0.017448,-0.222106,0.218569,-2.06714,0.153473,1.16781,-0.250141
8.58046,0.39349,0.117491,0.499987,0.016457,-0.221217,0.213724,-2.06638,0.149699,1.16433,-0.244508
8.59046,0.393976,0.11454,0.499996,0.015525,-0.220589,0.208835,-2.06587,0.145873,1.16092,-0.238987
8.60046,0.394369,0.111575,0.500004,0.014654,-0.220217,0.203905,-2.06562,0.141998,1.15758,-0.233577
8.61046,0.39467,0.108599,0.500011,0.01384,-0.2201,0.198938,-2.06563,0.138079,1.15432,-0.228279
8.62046,0.394878,0.105614,0.500019,0.013083,-0.220235,0.193939,-2.06589,0.13412,1.15112,-0.22309
8.63046,0.394992,0.102625,0.500027,0.012382,-0.220619,0.188911,-2.0664,0.130127,1.14798,-0.218008
8.64046,0.395013,0.0996326,0.500034,0.011736,-0.221248,0.183859,-2.06716,0.126104,1.1449,-0.213031
8.65046,0.39494,0.0966409,0.500041,0.011143,-0.22212,0.178786,-2.06816,0.122058,1.14187,-0.208156
8.66046,0.394775,0.0936525,0.500046,0.0106,-0.22323,0.173698,-2.06941,0.117993,1.1389,-0.203378
8.67046,0.394516,0.0906707,0.500052,0.010108,-0.224577,0.168598,-2.0709,0.113915,1.13597,-0.198692
8.68046,0.394164,0.0876984,0.500058,0.009663,-0.226156,0.163492,-2.07262,0.10983,1.13308,-0.194096
8.69046,0.39372,0.0847386,0.500063,0.009265,-0.227965,0.158383,-2.07457,0.105744,1.13022,-0.189582
8.70046,0.393184,0.0817939,0.500067,0.008911,-0.229998,0.153276,-2.07676,0.101664,1.12739,-0.185147
8.71046,0.392556,0.0788677,0.500071,0.008599,-0.232254,0.148177,-2.07916,0.097594,1.12459,-0.180784
8.72046,0.391838,0.0759617,0.500075,0.008327,-0.234728,0.143088,-2.08179,0.093541,1.12181,-0.176488
8.73046,0.391029,0.0730808,0.500078,0.008094,-0.237417,0.138017,-2.08463,0.089512,1.11905,-0.172252
8.74046,0.390132,0.0702261,0.500079,0.007897,-0.240316,0.132966,-2.08768,0.085512,1.11629,-0.168071
8.75046,0.389146,0.067401,0.500081,0.007734,-0.243423,0.127941,-2.09093,0.081547,1.11353,-0.163937
8.76046,0.388072,0.0646085,0.500083,0.007603,-0.246734,0.122947,-2.09439,0.077624,1.11078,-0.159846
8.77046,0.386913,0.0618508,0.500083,0.007501,-0.250244,0.117989,-2.09803,0.073748,1.10802,-0.155791
8.78046,0.385668,0.0591315,0.500083,0.007428,-0.253951,0.113071,-2.10187,0.069927,1.10525,-0.151766
8.79046,0.384339,0.0564523,0.500082,0.007379,-0.257851,0.108199,-2.10589,0.066164,1.10246,-0.147765
8.80046,0.382927,0.0538171,0.500081,0.007354,-0.261939,0.103378,-2.11009,0.062468,1.09965,-0.143782
8.81046,0.381435,0.0512269,0.500079,0.007349,-0.266212,0.098612,-2.11446,0.058842,1.09681,-0.139811
8.82046,0.379862,0.0486851,0.500076,0.007363,-0.270667,0.093906,-2.11899,0.055294,1.09395,-0.135847
8.83046,0.378212,0.0461941,0.500073,0.007393,-0.275299,0.089266,-2.12369,0.051828,1.09105,-0.131885
8.84046,0.376484,0.0437565,0.50007,0.007438,-0.280106,0.084696,-2.12854,0.04845,1.08811,-0.127919
8.85046,0.374682,0.0413745,0.500065,0.007494,-0.285083,0.080202,-2.13354,0.045167,1.08513,-0.123946
8.86046,0.372807,0.0390507,0.500061,0.00756,-0.290228,0.075789,-2.13869,0.041982,1.0821,-0.11996
8.87046,0.37086,0.0367871,0.500056,0.007634,-0.295535,0.071461,-2.14397,0.038901,1.07903,-0.115959
8.88046,0.368844,0.0345856,0.50005,0.007713,-0.301003,0.067223,-2.14938,0.03593,1.0759,-0.111937
8.89046,0.366761,0.0324491,0.500044,0.007796,-0.306626,0.063081,-2.15492,0.033073,1.07272,-0.107892
8.90046,0.364612,0.0303795,0.500038,0.007881,-0.312402,0.059039,-2.16057,0.030336,1.06949,-0.103822
8.91046,0.3624,0.0283783,0.500031,0.007965,-0.318327,0.055102,-2.16635,0.027723,1.0662,-0.099723
8.92046,0.360127,0.0264475,0.500025,0.008047,-0.324398,0.051274,-2.17223,0.025239,1.06285,-0.095594
8.93046,0.357794,0.0245895,0.500017,0.008124,-0.33061,0.047562,-2.17821,0.022889,1.05944,-0.091433
8.94046,0.355406,0.0228059,0.50001,0.008196,-0.336961,0.043969,-2.18429,0.020677,1.05597,-0.087239
8.95046,0.352962,0.0210984,0.500002,0.008261,-0.343447,0.0405,-2.19047,0.018607,1.05244,-0.083011
8.96046,0.350467,0.0194691,0.499994,0.008318,-0.350064,0.03716,-2.19672,0.016684,1.04885,-0.078749
8.97046,0.347923,0.0179183,0.499986,0.008364,-0.356808,0.033952,-2.20306,0.014912,1.0452,-0.074453
8.98046,0.345331,0.0164487,0.499978,0.008399,-0.363677,0.030882,-2.20948,0.013295,1.04149,-0.070124
8.99046,0.342695,0.0150614,0.49997,0.008421,-0.370666,0.027954,-2.21596,0.011838,1.03772,-0.065763
9.00046,0.340017,0.0137573,0.499962,0.00843,-0.377772,0.025171,-2.22251,0.010543,1.0339,-0.061372
9.01046,0.337299,0.0125389,0.499954,0.008426,-0.384992,0.022539,-2.22912,0.009415,1.03003,-0.056953
9.02046,0.334545,0.0114061,0.499946,0.008406,-0.39232,0.020061,-2.23578,0.008457,1.02611,-0.052509
9.03046,0.331756,0.0103603,0.499938,0.008371,-0.399755,0.01774,-2.24249,0.007673,1.02214,-0.048041
9.04046,0.328937,0.00940274,0.49993,0.00832,-0.407291,0.015581,-2.24925,0.007067,1.01813,-0.043555
9.05046,0.326088,0.00853428,0.499922,0.008254,-0.414925,0.013587,-2.25604,0.00664,1.01408,-0.039054
9.06046,0.323214,0.00775601,0.499914,0.008172,-0.422652,0.011762,-2.26287,0.006398,1.01,-0.034542
9.07046,0.320317,0.00706824,0.499907,0.008074,-0.43047,0.010109,-2.26972,0.006342,1.00589,-0.030024
9.08046,0.3174,0.00647144,0.4999,0.007961,-0.438374,0.00863,-2.27659,0.006475,1.00176,-0.025505
9.09046,0.314465,0.00596711,0.499892,0.007834,-0.446359,0.00733,-2.28349,0.0068,0.997609,-0.020992
9.10046,0.311516,0.00555475,0.499885,0.007693,-0.454421,0.00621,-2.29039,0.007319,0.993446,-0.016489
9.11046,0.308555,0.00523536,0.499879,0.007539,-0.462556,0.005274,-2.2973,0.008035,0.989278,-0.012004
9.12046,0.305585,0.00500931,0.499872,0.007374,-0.470759,0.004524,-2.30422,0.00895,0.985111,-0.007544
9.13046,0.302609,0.00487632,0.499866,0.007198,-0.479025,0.003962,-2.31113,0.010066,0.980952,-0.003116
9.14046,0.29963,0.00483668,0.49986,0.007014,-0.487351,0.00359,-2.31803,0.011383,0.976808,0.001274
9.15046,0.296651,0.00489092,0.499855,0.006823,-0.49573,0.003411,-2.32491,0.012905,0.972688,0.005615
9.16046,0.293675,0.00503841,0.499849,0.006628,-0.504157,0.003425,-2.33178,0.014631,0.968598,0.009902
9.17046,0.290705,0.00527917,0.499844,0.00643,-0.512628,0.003635,-2.33862,0.016562,0.964548,0.014124
9.18046,0.287743,0.00561307,0.499839,0.006231,-0.521136,0.004042,-2.34543,0.018701,0.960545,0.018273
9.19046,0.284792,0.00603974,0.499834,0.006035,-0.529677,0.004647,-2.3522,0.021045,0.956598,0.02234
9.20046,0.281856,0.00655884,0.49983,0.005844,-0.538244,0.005451,-2.35893,0.023596,0.952716,0.026315
9.21046,0.278937,0.00716974,0.499826,0.005661,-0.546831,0.006454,-2.36561,0.026354,0.948908,0.030189
9.22046,0.276038,0.00787214,0.499822,0.005489,-0.555433,0.007658,-2.37224,0.029317,0.945183,0.033953
9.23046,0.273162,0.00866505,0.499819,0.005331,-0.564042,0.009062,-2.3788,0.032485,0.94155,0.037595
9.24046,0.270311,0.0095478,0.499815,0.005191,-0.572653,0.010666,-2.3853,0.035856,0.938019,0.041106
9.25046,0.267489,0.0105195,0.499813,0.005071,-0.581258,0.012471,-2.39173,0.039428,0.934599,0.044475
9.26046,0.264698,0.0115795,0.499811,0.004976,-0.589851,0.014476,-2.39808,0.043199,0.931301,0.047693
9.27046,0.261941,0.0127266,0.499808,0.004909,-0.598423,0.01668,-2.40435,0.047167,0.928134,0.050749
9.28046,0.259221,0.0139601,0.499806,0.004875,-0.606969,0.019083,-2.41052,0.051328,0.925108,0.053631
9.29046,0.25654,0.0152777,0.499805,0.004875,-0.615479,0.021682,-2.4166,0.055679,0.922234,0.05633
9.30046,0.253901,0.0166795,0.499803,0.004915,-0.623946,0.024478,-2.42257,0.060216,0.919521,0.058835
9.31046,0.251307,0.0181636,0.499802,0.004999,-0.632362,0.027468,-2.42844,0.064934,0.916979,0.061136
9.32046,0.248759,0.0197285,0.499801,0.005129,-0.640719,0.030651,-2.43419,0.069828,0.91462,0.063221
9.33046,0.246262,0.0213728,0.499801,0.00531,-0.649007,0.034024,-2.43982,0.074892,0.912452,0.06508
9.34046,0.243816,0.0230948,0.499801,0.005546,-0.657219,0.037584,-2.44532,0.080121,0.910487,0.066704
9.35046,0.241425,0.0248933,0.499801,0.00584,-0.665345,0.04133,-2.45069,0.085508,0.908735,0.068081
9.36046,0.239091,0.026766,0.499802,0.006196,-0.673375,0.045257,-2.45591,0.091045,0.907206,0.069202
9.37046,0.236816,0.0287115,0.499803,0.006617,-0.681301,0.049363,-2.461,0.096725,0.905909,0.070057
9.38046,0.234602,0.0307279,0.499804,0.007107,-0.689113,0.053644,-2.46593,0.102539,0.904856,0.070636
9.39046,0.232452,0.0328137,0.499806,0.007669,-0.696801,0.058097,-2.4707,0.108479,0.904056,0.070931
9.40046,0.230367,0.0349659,0.499808,0.008305,-0.704355,0.062715,-2.47531,0.114536,0.903518,0.070931
9.41046,0.228351,0.0371832,0.49981,0.009019,-0.711765,0.067496,-2.47975,0.120698,0.903253,0.070629
9.42046,0.226404,0.0394632,0.499813,0.009812,-0.719022,0.072434,-2.48402,0.126956,0.90327,0.070015
9.43046,0.22453,0.041804,0.499816,0.010688,-0.726113,0.077524,-2.48811,0.133299,0.903577,0.069082
9.44046,0.222729,0.0442031,0.49982,0.011648,-0.73303,0.08276,-2.49202,0.139715,0.904184,0.067823
9.45046,0.221004,0.0466582,0.499824,0.012694,-0.739762,0.088136,-2.49574,0.146192,0.905099,0.06623
9.46046,0.219356,0.0491669,0.499828,0.013827,-0.746298,0.093646,-2.49928,0.152717,0.90633,0.064297
9.47046,0.217787,0.0517272,0.499833,0.015049,-0.752628,0.099283,-2.50261,0.159279,0.907884,0.062018
9.48046,0.216298,0.054336,0.499838,0.016359,-0.758742,0.10504,-2.50575,0.165863,0.909769,0.059388
9.49046,0.214892,0.0569913,0.499843,0.017759,-0.764629,0.11091,-2.50868,0.172456,0.911991,0.0564
9.50046,0.213569,0.05969,0.499849,0.019247,-0.77028,0.116885,-2.51141,0.179044,0.914556,0.053053
9.51046,0.212332,0.0624304,0.499856,0.020825,-0.775683,0.122958,-2.51394,0.185613,0.917469,0.049341
9.52046,0.21118,0.0652089,0.499862,0.02249,-0.780829,0.129119,-2.51625,0.192149,0.920734,0.045263
9.53046,0.210116,0.068023,0.49987,0.024241,-0.785709,0.13536,-2.51836,0.198637,0.924357,0.040816
9.54046,0.209141,0.0708702,0.499878,0.026077,-0.790312,0.141672,-2.52025,0.205064,0.928338,0.036
9.55046,0.208255,0.0737474,0.499886,0.027996,-0.79463,0.148046,-2.52193,0.211414,0.93268,0.030813
